"Day.Mins","Day.Calls","Day.Charge","Eve.Mins","Eve.Calls","Eve.Charge","Night.Mins","Night.Calls","Night.Charge","Intl.Mins","Intl.Calls","Intl.Charge","Id"
155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16,2715
283.1,93,48.13,185.4,98,15.76,312.8,78,14.08,6.1,8,1.65,2716
186.5,94,31.71,178,106,15.13,215.6,100,9.7,12.1,4,3.27,2717
163.3,104,27.76,136,114,11.56,249.1,127,11.21,4.3,6,1.16,2718
203.4,125,34.58,182.9,88,15.55,213.7,121,9.62,13.8,2,3.73,2719
178.1,110,30.28,212.8,100,18.09,226.3,123,10.18,10,6,2.7,2720
195.9,103,33.3,89.1,95,7.57,302.2,82,13.6,10.3,3,2.78,2721
295.3,127,50.2,127.4,100,10.83,166.8,105,7.51,9.6,6,2.59,2722
136.1,82,23.14,156.3,118,13.29,158.8,83,7.15,10.1,5,2.73,2723
114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,13,9,3.51,2724
169.3,111,28.78,139.5,69,11.86,197,87,8.87,12,3,3.24,2726
214.4,94,36.45,138,149,11.73,148.7,102,6.69,9.9,1,2.67,2727
255.8,125,43.49,142.7,111,12.13,181.2,101,8.15,11.7,3,3.16,2728
148.2,71,25.19,285.1,91,24.23,166.4,155,7.49,6.2,3,1.67,2729
119.3,93,20.28,223.9,103,19.03,211.9,122,9.54,8.7,4,2.35,2730
192.3,137,32.69,199.9,115,16.99,244.2,112,10.99,14.8,8,4,2731
172.4,114,29.31,256.6,69,21.81,235.3,104,10.59,0,0,0,2734
175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3,2735
2.6,113,0.44,254,102,21.59,242.7,156,10.92,9.2,5,2.48,2737
184.1,143,31.3,211.7,105,17.99,243,116,10.93,9.9,2,2.67,2738
181.9,90,30.92,151.5,87,12.88,143,100,6.44,7.5,3,2.03,2739
160.1,116,27.22,210,121,17.85,139.1,65,6.26,10.8,9,2.92,2740
189.8,122,32.27,173.7,85,14.76,257.1,84,11.57,10.3,1,2.78,2741
223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,12.4,2,3.35,2742
216,94,36.72,225.1,123,19.13,234.7,109,10.56,10.7,1,2.89,2743
198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,8,7,2.16,2744
159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,7.1,7,1.92,2745
204.5,108,34.77,162.4,110,13.8,155,102,6.98,13.4,1,3.62,2747
158.7,84,26.98,181.7,91,15.44,177.3,67,7.98,7.7,10,2.08,2749
229.9,116,39.08,202.4,110,17.2,171.4,105,7.71,14.2,6,3.83,2750
137.8,97,23.43,187.7,118,15.95,146.4,85,6.59,8.7,6,2.35,2751
179.4,94,30.5,270.4,92,22.98,191,88,8.59,7.9,4,2.13,2752
139.3,101,23.68,178.3,117,15.16,246.5,104,11.09,8.1,1,2.19,2753
7.8,86,1.33,171.4,100,14.57,186.5,80,8.39,12.9,2,3.48,2754
183.1,88,31.13,147.4,89,12.53,350.2,108,15.76,11.3,7,3.05,2755
206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,10.7,3,2.89,2756
140,106,23.8,153.7,101,13.06,50.1,87,2.25,12.5,1,3.38,2757
179.2,59,30.46,283.3,101,24.08,285.4,83,12.84,5.8,7,1.57,2758
177.4,136,30.16,240.3,104,20.43,237.3,133,10.68,12,3,3.24,2759
115.6,129,19.65,167.8,104,14.26,141.8,124,6.38,12.6,9,3.4,2760
181.5,116,30.86,187,119,15.9,220.3,96,9.91,10.5,7,2.84,2762
51.5,90,8.76,164,98,13.94,169.4,80,7.62,9.5,4,2.57,2763
155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21,2764
245,88,41.65,265,105,22.53,239.7,108,10.79,14.9,3,4.02,2765
131.7,99,22.39,163.1,109,13.86,201.1,116,9.05,10.7,3,2.89,2766
111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,2767
88.5,100,15.05,324.8,109,27.61,79.9,86,3.6,8.2,4,2.21,2768
116,85,19.72,150.1,120,12.76,246.8,98,11.11,12,2,3.24,2769
155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,9.1,2,2.46,2770
106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54,2771
175.2,68,29.78,199.2,73,16.93,219.8,99,9.89,13.2,6,3.56,2772
227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,9,13,2.43,2776
185,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2,2777
186.8,89,31.76,253.4,51,21.54,273.1,105,12.29,12.3,6,3.32,2778
158.8,119,27,211.8,105,18,198.1,101,8.91,10.3,3,2.78,2779
208.7,150,35.48,212.8,104,18.09,178.1,98,8.01,8.5,4,2.3,2780
185.9,95,31.6,212,98,18.02,282.3,81,12.7,11.3,4,3.05,2781
222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,9,3,2.43,2782
201.1,101,34.19,170.7,86,14.51,237.4,113,10.68,11.6,3,3.13,2783
167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,2784
87.7,74,14.91,214.8,58,18.26,201.3,147,9.06,10.8,6,2.92,2788
244.1,99,41.5,246.9,111,20.99,200,133,9,7.2,2,1.94,2789
165,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2790
127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,2791
194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,2792
54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3,2793
283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89,2794
90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,9.3,2,2.51,2796
235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,2797
142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10,4,2.7,2798
54,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,2799
214.8,87,36.52,131,114,11.14,216.9,104,9.76,9.4,3,2.54,2800
139,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,2802
117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2803
264,108,44.88,132.2,75,11.24,177.7,91,8,10.6,8,2.86,2804
82.6,105,14.04,204,99,17.34,224.2,122,10.09,9.1,4,2.46,2805
175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,2806
220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2807
217,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2808
129,77,21.93,290,110,24.65,177.1,110,7.97,11.6,5,3.13,2809
150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,2810
193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3,2811
189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2812
137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11,6,2.97,2813
129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,2814
115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,2815
221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2816
61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,2818
183.8,113,31.25,164.7,110,14,111,87,5,10.1,4,2.73,2819
154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,2821
252,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,2822
163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,2823
198.3,80,33.71,187,89,15.9,133.5,96,6.01,16.6,4,4.48,2824
128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2826
187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,2827
257.2,108,43.72,224.3,122,19.07,204,118,9.18,12.6,4,3.4,2830
124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,2831
175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,2832
124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,2833
271.6,130,46.17,156,131,13.26,136.3,108,6.13,11.6,9,3.13,2834
219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,2835
183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,2836
101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,2837
203.3,70,34.56,228.9,97,19.46,222.2,118,10,14.3,3,3.86,2838
175.4,88,29.82,190,65,16.15,138.7,94,6.24,10.5,3,2.84,2839
171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,2841
78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14,8,3.78,2842
211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,2843
63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10,6,2.7,2844
173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,2845
237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,2846
225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,2847
173,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29,2848
224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8,2,2.16,2849
237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,2850
137,128,23.29,217,116,18.45,182.1,86,8.19,10,5,2.7,2851
142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,2852
142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,2853
147,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2854
220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,2855
149.2,96,25.36,260.7,116,22.16,201,120,9.05,8.1,2,2.19,2856
204.4,88,34.75,137.5,111,11.69,226,100,10.17,10,4,2.7,2857
216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,2858
308,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2,2859
58,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,2860
173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2861
210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,2862
58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,2863
236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,2864
228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,2865
146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3,2867
237.3,83,40.34,154,65,13.09,237,105,10.67,11.2,6,3.02,2868
186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,2870
86.1,100,14.64,259.8,113,22.08,148,79,6.66,9.1,9,2.46,2871
212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2872
151,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2873
158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2874
212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,2876
234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,2877
176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76,2878
157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,2879
146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10,2,2.7,2880
260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,2881
146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,2882
209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,2884
190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,2886
144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,2887
208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3,2888
77.6,141,13.19,207,60,17.6,255.7,115,11.51,10.9,2,2.94,2889
240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,2891
114.8,98,19.52,192.6,101,16.37,259,108,11.66,12.2,5,3.29,2892
138.8,80,23.6,142,108,12.07,183.8,77,8.27,11.8,7,3.19,2893
209.8,112,35.67,155,80,13.18,251.5,111,11.32,7.2,6,1.94,2894
134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,2895
164,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,2896
245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,2897
80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,2898
90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2899
190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,2900
252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10,3,2.7,2903
183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,2904
183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2905
155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,2906
165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0,0,0,2907
209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,2908
174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,2910
175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,2911
256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13,3,3.51,2912
170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,2913
139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,2914
208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,2915
210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,2916
113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2917
202.6,89,34.44,163,96,13.86,268.1,151,12.06,8.3,3,2.24,2918
174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0,0,0,2919
210.6,117,35.8,164.2,103,13.96,201.4,68,9.06,9.4,5,2.54,2920
121.5,88,20.66,253,124,21.51,195.7,120,8.81,10.7,4,2.89,2921
127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2922
135.2,98,22.98,242,107,20.57,246.9,96,11.11,10.2,2,2.75,2923
99.4,62,16.9,275,86,23.38,212.1,94,9.54,16.7,3,4.51,2924
120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,2928
184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2929
185,84,31.45,232.5,129,19.76,191.1,82,8.6,14.9,4,4.02,2930
160.9,109,27.35,144.2,152,12.26,120.4,97,5.42,12.9,12,3.48,2931
207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2932
209.2,134,35.56,0,0,0,175.4,94,7.89,11.8,6,3.19,2933
158.4,71,26.93,306.6,66,26.06,144.2,93,6.49,2.1,4,0.57,2934
204.5,63,34.77,208.8,95,17.75,224,119,10.08,9.8,2,2.65,2936
108.6,90,18.46,206.4,154,17.54,126.3,118,5.68,13.4,4,3.62,2938
97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7,5,1.89,2939
166.5,102,28.31,261,103,22.19,262.7,85,11.82,13.3,5,3.59,2940
156.2,104,26.55,90,101,7.65,205.1,116,9.23,7.3,5,1.97,2941
225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,2942
175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,7.8,2,2.11,2944
102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,2945
157.9,103,26.84,259.6,90,22.07,230,117,10.35,14,2,3.78,2946
146.5,73,24.91,246.4,65,20.94,199,114,8.96,4.1,4,1.11,2947
177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,2949
250.8,146,42.64,152.5,105,12.96,148.1,104,6.66,10,5,2.7,2950
119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,12.9,7,3.48,2952
163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,2954
161,113,27.37,208,134,17.68,208.1,81,9.36,8.4,4,2.27,2955
128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.3,5,2.78,2956
81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,2957
207.7,91,35.31,199.7,113,16.97,216.5,110,9.74,7.3,1,1.97,2958
233.3,65,39.66,209.8,93,17.83,210.6,109,9.48,9.1,4,2.46,2960
251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,5.4,5,1.46,2963
183.8,102,31.25,183.4,123,15.59,235,52,10.58,11.6,7,3.13,2964
180.2,134,30.63,97.7,85,8.3,181.7,134,8.18,8.4,3,2.27,2966
227.8,81,38.73,161.8,97,13.75,217,106,9.76,8,5,2.16,2967
147.8,132,25.13,276.8,94,23.53,149.9,110,6.75,10.2,6,2.75,2968
110.9,54,18.85,213.4,82,18.14,186.2,116,8.38,7.9,2,2.13,2970
124.5,94,21.17,231.7,90,19.69,222.2,108,10,6.4,12,1.73,2971
58.2,96,9.89,202.1,126,17.18,210.5,97,9.47,10.4,5,2.81,2974
212.7,72,36.16,225.2,90,19.14,195.1,99,8.78,7,6,1.89,2975
151.5,89,25.76,131.7,78,11.19,235.3,131,10.59,11.8,4,3.19,2976
146.3,117,24.87,218.7,93,18.59,236,97,10.62,11.5,5,3.11,2977
195.1,100,33.17,148.8,95,12.65,224.5,117,10.1,6.7,2,1.81,2978
208.9,71,35.51,214.8,92,18.26,247.9,108,11.16,13,5,3.51,2979
122.2,67,20.77,167.2,62,14.21,194.8,98,8.77,9.7,6,2.62,2982
153.3,106,26.06,224.5,117,19.08,273.4,152,12.3,8.9,5,2.4,2983
214,117,36.38,192.4,89,16.35,242.6,99,10.92,7.9,4,2.13,2984
194.8,112,33.12,167.2,85,14.21,100.3,61,4.51,10.8,6,2.92,2985
206.7,87,35.14,281.1,83,23.89,158.5,77,7.13,11,5,2.97,2986
188,105,31.96,151.3,107,12.86,201.9,132,9.09,10.5,3,2.84,2987
259.3,96,44.08,175.2,97,14.89,222.4,36,10.01,12,5,3.24,2989
172.9,109,29.39,137.6,94,11.7,203.8,109,9.17,8.3,6,2.24,2991
156.4,116,26.59,130.4,114,11.08,207.3,109,9.33,7.3,5,1.97,2992
128.1,104,21.78,143.4,127,12.19,191,98,8.59,11.6,3,3.13,2993
196.6,73,33.42,170.2,79,14.47,194.3,79,8.74,12.5,3,3.38,2994
194.9,63,33.13,191.6,90,16.29,153,129,6.89,13.2,2,3.56,2996
44.9,63,7.63,134.2,82,11.41,168.4,118,7.58,13.3,3,3.59,2997
262.8,114,44.68,215.8,130,18.34,154.8,88,6.97,7.8,2,2.11,2998
211.2,70,35.9,252.7,122,21.48,225.8,104,10.16,12.3,3,3.32,2999
204,69,34.68,225.1,110,19.13,240.3,85,10.81,9.6,5,2.59,3000
223.2,109,37.94,127.5,86,10.84,289.3,83,13.02,14.5,4,3.92,3001
119,82,20.23,187.5,108,15.94,189.3,97,8.52,11.5,3,3.11,3002
134.4,104,22.85,152.4,95,12.95,236.5,80,10.64,9.4,3,2.54,3004
171.1,78,29.09,257.2,83,21.86,91.6,92,4.12,16.2,3,4.37,3005
170.5,103,28.99,254.3,77,21.62,197.3,138,8.88,10.5,2,2.84,3006
178.5,124,30.35,146.9,141,12.49,217.1,102,9.77,9.9,7,2.67,3007
205.2,145,34.88,154.8,95,13.16,191.4,77,8.61,14.1,5,3.81,3008
232.8,97,39.58,183.5,111,15.6,206.8,111,9.31,13,2,3.51,3009
239.9,107,40.78,253.8,77,21.57,128.7,85,5.79,6.7,3,1.81,3010
55.6,97,9.45,288.7,83,24.54,111.2,110,5,12.1,3,3.27,3011
153.5,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,3012
109.8,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3,3013
196.1,89,33.34,185.5,87,15.77,250,132,11.25,5.2,6,1.4,3014
166.8,127,28.36,143.5,121,12.2,210.7,130,9.48,11.8,4,3.19,3015
113.2,96,19.24,269.9,107,22.94,229.1,87,10.31,7.1,7,1.92,3016
203,92,34.51,150.9,125,12.83,245.5,131,11.05,14.6,9,3.94,3017
242.8,90,41.28,234.1,80,19.9,211.5,104,9.52,6,3,1.62,3018
156.5,102,26.61,140.2,134,11.92,227.4,111,10.23,12.2,2,3.29,3019
182,80,30.94,216.1,85,18.37,156.9,82,7.06,9.8,4,2.65,3021
85.9,92,14.6,193.9,127,16.48,231.5,93,10.42,10.1,2,2.73,3022
146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,3023
118.6,89,20.16,199.6,97,16.97,53.3,61,2.4,11.5,5,3.11,3025
197.6,105,33.59,80,86,6.8,120.8,82,5.44,15.6,12,4.21,3026
210.3,116,35.75,192.2,83,16.34,246.1,92,11.07,10.8,4,2.92,3027
220.3,96,37.45,285.8,72,24.29,203,111,9.14,9.4,6,2.54,3028
150,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,3029
161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,3030
191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14,5,3.78,3031
146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3032
109.4,103,18.6,101.3,111,8.61,167.3,106,7.53,7.8,7,2.11,3033
144.1,115,24.5,249.8,68,21.23,211.4,82,9.51,13.6,3,3.67,3034
248.9,93,42.31,170.8,108,14.52,104.5,91,4.7,11.2,8,3.02,3035
214.8,112,36.52,209.7,104,17.82,164.4,97,7.4,9.4,5,2.54,3037
158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,3038
110,94,18.7,141.5,76,12.03,237.3,87,10.68,6.4,3,1.73,3039
152.8,145,25.98,183.6,102,15.61,151.8,75,6.83,10.5,2,2.84,3040
145.6,103,24.75,197.1,137,16.75,294.5,83,13.25,10.5,4,2.84,3041
93.3,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,3042
216.8,134,36.86,187.8,106,15.96,138.1,108,6.21,8.3,2,2.24,3043
201.9,101,34.32,154.7,78,13.15,164.4,79,7.4,9,2,2.43,3044
146.4,81,24.89,225.1,80,19.13,230.1,117,10.35,8.5,2,2.3,3045
18.9,92,3.21,258.4,81,21.96,109.6,74,4.93,14.8,4,4,3047
172.8,81,29.38,193.4,90,16.44,89.6,107,4.03,12.8,5,3.46,3048
190.2,119,32.33,157.1,70,13.35,181.5,120,8.17,14,6,3.78,3049
130.6,83,22.2,208.1,144,17.69,204.6,72,9.21,15.6,3,4.21,3050
166.5,111,28.31,236.2,98,20.08,205.6,92,9.25,15.6,2,4.21,3052
129.3,103,21.98,202.8,89,17.24,233,126,10.49,12.9,2,3.48,3053
199.3,112,33.88,193.4,120,16.44,254.4,117,11.45,7,10,1.89,3054
185.1,126,31.47,233,98,19.81,152.2,106,6.85,9.1,7,2.46,3055
175.4,80,29.82,197.4,127,16.78,188.2,102,8.47,9.7,2,2.62,3056
263.4,123,44.78,151.9,74,12.91,218.5,101,9.83,10.7,2,2.89,3057
94.2,108,16.01,264.1,100,22.45,203.7,79,9.17,7.3,3,1.97,3058
189.4,83,32.2,219,89,18.62,168,116,7.56,7.1,8,1.92,3059
118,103,20.06,167.2,106,14.21,205.7,102,9.26,11.8,2,3.19,3060
212.1,98,36.06,189.4,89,16.1,352.2,95,15.85,8.4,5,2.27,3061
222,93,37.74,187,103,15.9,282.3,124,12.7,12.4,6,3.35,3062
222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13,4,3.51,3063
190,137,32.3,116.6,76,9.91,141.5,110,6.37,12.2,2,3.29,3064
195.4,83,33.22,268.2,93,22.8,168,95,7.56,8.4,6,2.27,3066
199.6,93,33.93,214.3,99,18.22,196.8,110,8.86,7.2,5,1.94,3067
100,98,17,173.5,95,14.75,218,122,9.81,10.1,4,2.73,3068
160.6,85,27.3,223.1,79,18.96,124,92,5.58,9.5,1,2.57,3069
158.7,91,26.98,160.5,127,13.64,218.3,88,9.82,9.9,3,2.67,3070
192.3,114,32.69,129.3,114,10.99,136.3,102,6.13,6.3,12,1.7,3072
193,106,32.81,153.6,106,13.06,260.4,87,11.72,7.4,5,2,3074
72.5,88,12.33,204,112,17.34,117.9,118,5.31,6.6,3,1.78,3075
105.2,61,17.88,341.3,79,29.01,165.7,97,7.46,6.3,3,1.7,3076
180.5,88,30.69,134.7,102,11.45,170.7,97,7.68,10,3,2.7,3077
214.7,86,36.5,314.3,109,26.72,280.2,110,12.61,14.3,2,3.86,3078
86.8,95,14.76,108.1,85,9.19,204.3,87,9.19,13.2,3,3.56,3079
135.4,102,23.02,237.1,122,20.15,118.3,91,5.32,17.5,4,4.73,3081
174.3,85,29.63,254.1,95,21.6,176.4,96,7.94,5.9,3,1.59,3082
203.9,63,34.66,191.8,93,16.3,132.5,125,5.96,12.1,4,3.27,3083
235.5,108,40.04,142.3,143,12.1,316.7,131,14.25,12.5,5,3.38,3084
157,113,26.69,256.9,97,21.84,185.5,126,8.35,12.1,2,3.27,3085
111.9,55,19.02,223,124,18.96,243.2,81,10.94,10,7,2.7,3086
236.3,91,40.17,152.8,130,12.99,160.3,98,7.21,11.2,8,3.02,3087
163.6,88,27.81,283.4,93,24.09,262.1,108,11.79,8.6,9,2.32,3088
213.6,127,36.31,175.9,82,14.95,207.2,100,9.32,8.9,3,2.4,3089
143.4,72,24.38,170,92,14.45,127.9,68,5.76,9.4,4,2.54,3090
78.3,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,4,3.27,3091
97.1,98,16.51,228,131,19.38,240,111,10.8,10.6,3,2.86,3092
94.1,93,16,147.6,80,12.55,213.5,85,9.61,10.1,2,2.73,3093
133.8,61,22.75,158.8,96,13.5,189.6,92,8.53,10.5,2,2.84,3095
190.3,93,32.35,249,127,21.17,215.7,82,9.71,10.6,4,2.86,3096
294.9,106,50.13,165.7,115,14.08,189.2,63,8.51,9.8,5,2.65,3097
185.4,114,31.52,191.4,119,16.27,144,78,6.48,10,11,2.7,3098
179.5,121,30.52,191.9,131,16.31,165.5,125,7.45,12,4,3.24,3099
158,94,26.86,207.9,100,17.67,190.4,120,8.57,10.1,10,2.73,3100
173,131,29.41,190.4,108,16.18,290,66,13.05,10.4,2,2.81,3101
134.2,101,22.81,211.9,145,18.01,167.6,138,7.54,8.2,5,2.21,3102
125.2,123,21.28,230.9,101,19.63,192,106,8.64,12.6,9,3.4,3103
195.9,111,33.3,227,108,19.3,313.2,113,14.09,13.2,1,3.56,3104
214.2,61,36.41,181.2,88,15.4,174,68,7.83,10.3,2,2.78,3105
221.1,101,37.59,236.7,65,20.12,252.3,137,11.35,9.5,1,2.57,3106
132,100,22.44,173.3,121,14.73,203.5,108,9.16,11.6,5,3.13,3107
