"Id","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath"
1183,"None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",2096,"Unf",0,300,2396,"GasA","Ex","Y","SBrkr",2411,2065,0,4476,1,0,3
1184,"None",0,"TA","TA","BrkTil","TA","TA","No","Rec",821,"Unf",0,299,1120,"GasA","Ex","Y","SBrkr",1130,0,0,1130,1,0,1
1185,"BrkFace",226,"TA","TA","CBlock","TA","TA","Gd","Rec",1159,"Unf",0,413,1572,"GasA","Gd","Y","SBrkr",1572,0,0,1572,1,0,1
1186,"None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",392,"Unf",0,392,784,"GasA","Gd","Y","SBrkr",949,272,0,1221,1,0,1
1187,"None",0,"TA","TA","CBlock","Fa","TA","Mn","BLQ",440,"Unf",0,538,978,"GasA","TA","Y","SBrkr",1014,685,0,1699,1,0,2
1188,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1456,"Unf",0,168,1624,"GasA","Ex","Y","SBrkr",1624,0,0,1624,1,0,2
1189,"BrkFace",95,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,831,831,"GasA","Ex","Y","SBrkr",831,829,0,1660,0,0,2
1190,"None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,994,994,"GasA","Gd","Y","SBrkr",1028,776,0,1804,0,0,2
1191,"Stone",149,"TA","Gd","CBlock","TA","TA","Av","BLQ",1159,"Unf",0,90,1249,"GasA","Ex","Y","SBrkr",1622,0,0,1622,1,0,1
1192,"BrkFace",456,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,776,776,"GasA","Ex","Y","SBrkr",764,677,0,1441,0,0,2
1193,"None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,702,702,"GasA","Gd","Y","SBrkr",842,630,0,1472,0,0,1
1194,"BrkFace",425,"TA","TA","PConc","Ex","TA","No","GLQ",883,"Unf",0,341,1224,"GasA","Ex","Y","SBrkr",1224,0,0,1224,1,0,2
1195,"Stone",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"GasA","TA","Y","SBrkr",663,689,0,1352,0,0,1
1196,"None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2
1197,"None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,879,879,"GasA","Ex","Y","SBrkr",879,984,0,1863,0,0,2
1198,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,815,815,"GasA","Ex","Y","SBrkr",815,875,0,1690,0,0,1
1199,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1212,1212,"GasA","Ex","Y","SBrkr",1212,0,0,1212,0,0,2
1200,"BrkFace",51,"TA","TA","CBlock","TA","TA","No","Rec",547,"Unf",0,504,1051,"GasA","Gd","Y","SBrkr",1382,0,0,1382,0,0,1
1201,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,864,864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,0,1
1202,"None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,866,866,"GasA","Ex","Y","SBrkr",866,913,0,1779,0,0,2
1203,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SBrkr",884,464,0,1348,1,0,1
1204,"BrkFace",171,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1630,1630,"GasA","Ex","Y","SBrkr",1630,0,0,1630,0,0,2
1205,"None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",788,"Unf",0,268,1056,"GasA","Ex","Y","SBrkr",1074,0,0,1074,1,0,1
1206,"BrkFace",234,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",485,"BLQ",177,1496,2158,"GasA","Gd","Y","SBrkr",2196,0,0,2196,0,0,2
1207,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",1056,"Unf",0,0,1056,"GasA","TA","Y","SBrkr",1056,0,0,1056,1,0,1
1208,"BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",340,"Unf",0,1342,1682,"GasA","Ex","Y","SBrkr",1700,0,0,1700,1,0,2
1209,"None",0,"TA","Gd","CBlock","TA","TA","No","Rec",504,"BLQ",108,319,931,"GasA","TA","Y","SBrkr",1283,0,0,1283,1,0,1
1210,"Stone",420,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1220,"Unf",0,440,1660,"GasA","Ex","Y","SBrkr",1660,0,0,1660,1,0,2
1211,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SBrkr",1055,790,0,1845,0,0,2
1212,"None",0,"Gd","TA","Wood","Gd","TA","Av","GLQ",427,"Unf",0,132,559,"GasA","Gd","Y","SBrkr",1080,672,0,1752,0,0,2
1213,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",344,"Unf",0,328,672,"GasA","TA","Y","SBrkr",672,0,0,672,1,0,1
1214,"None",0,"TA","Gd","CBlock","TA","Gd","Av","GLQ",648,"Unf",0,0,648,"GasA","Ex","Y","SBrkr",960,0,0,960,1,1,0
1215,"None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",784,"Unf",0,141,925,"GasA","TA","Y","SBrkr",999,0,0,999,1,0,1
1216,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",180,"LwQ",374,340,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1
1217,"None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1318,584,0,1902,0,0,2
1218,"Stone",72,"Gd","TA","PConc","Gd","TA","Mn","GLQ",936,"Unf",0,364,1300,"GasA","Ex","Y","SBrkr",1314,0,0,1314,1,0,2
1219,"None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Gd","N","SBrkr",672,240,0,912,0,0,1
1220,"BrkFace",236,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","TA","Y","SBrkr",672,546,0,1218,0,0,1
1221,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",312,"LwQ",600,0,912,"GasA","TA","Y","SBrkr",912,0,0,912,0,0,1
1222,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",250,"LwQ",492,210,952,"GasA","Ex","Y","SBrkr",1211,0,0,1211,0,0,1
1223,"BrkFace",320,"TA","TA","CBlock","TA","TA","Mn","Rec",196,"Unf",0,844,1040,"GasA","Ex","Y","SBrkr",1168,678,0,1846,0,0,2
1224,"BrkFace",44,"TA","TA","CBlock","TA","Fa","No","LwQ",756,"Unf",0,1380,2136,"GasA","TA","N","FuseA",2136,0,0,2136,0,0,2
1225,"None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,64,788,"GasA","Ex","Y","SBrkr",788,702,0,1490,1,0,2
1226,"BrkFace",63,"TA","Gd","CBlock","TA","TA","Av","GLQ",507,"Unf",0,81,588,"GasA","Ex","Y","SBrkr",1138,0,0,1138,0,1,1
1227,"Stone",74,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,894,894,"GasA","Ex","Y","SBrkr",894,1039,0,1933,0,0,2
1228,"BrkFace",300,"TA","TA","CBlock","TA","TA","No","ALQ",595,"Unf",0,317,912,"GasA","Ex","Y","SBrkr",912,0,0,912,1,0,1
1229,"BrkFace",766,"Ex","TA","PConc","Ex","TA","No","GLQ",1540,"Unf",0,162,1702,"GasA","Ex","Y","SBrkr",1702,0,0,1702,1,0,1
1230,"None",0,"TA","TA","CBlock","TA","TA","No","ALQ",666,"Unf",0,409,1075,"GasA","Gd","Y","SBrkr",1507,0,0,1507,0,0,2
1231,"None",1,"TA","TA","CBlock","Gd","TA","No","GLQ",498,"Rec",211,652,1361,"GasA","Ex","Y","SBrkr",1361,1259,0,2620,0,0,2
1232,"BrkFace",120,"TA","TA","CBlock","TA","TA","Av","ALQ",803,"Unf",0,303,1106,"GasA","TA","Y","SBrkr",1190,0,0,1190,1,0,1
1233,"None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1224,0,0,1224,0,0,2
1234,"BrkFace",180,"TA","TA","CBlock","TA","TA","No","Rec",1000,"Unf",0,188,1188,"GasA","Fa","Y","SBrkr",1188,0,0,1188,1,0,1
1235,"None",0,"TA","TA","PConc","TA","TA","Av","Unf",0,"Unf",0,940,940,"GasA","TA","N","FuseA",1024,940,0,1964,0,0,1
1236,"None",0,"TA","TA","BrkTil","Gd","TA","Mn","Unf",0,"Unf",0,747,747,"GasA","Gd","Y","FuseF",892,892,0,1784,0,0,1
1237,"Stone",106,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,764,764,"GasA","Ex","Y","SBrkr",764,862,0,1626,0,0,2
1238,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1101,0,1948,0,0,2
1239,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1141,1141,"GasA","Ex","Y","SBrkr",1141,0,0,1141,0,0,1
1240,"BrkFace",32,"Gd","TA","PConc","Gd","TA","Av","GLQ",428,"Unf",0,1048,1476,"GasA","Ex","Y","SBrkr",1484,0,0,1484,0,0,2
1241,"BrkFace",252,"Gd","TA","PConc","Gd","TA","No","GLQ",550,"Unf",0,334,884,"GasA","Ex","Y","SBrkr",884,884,0,1768,1,0,2
1242,"Stone",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1689,1689,"GasA","Ex","Y","SBrkr",1689,0,0,1689,0,0,2
1243,"BrkFace",81,"TA","TA","CBlock","Gd","TA","Gd","GLQ",885,"LwQ",168,0,1053,"GasA","TA","Y","SBrkr",1173,0,0,1173,1,0,2
1244,NA,NA,"Ex","TA","PConc","Ex","Gd","Gd","GLQ",1386,"Unf",0,690,2076,"GasA","Ex","Y","SBrkr",2076,0,0,2076,1,0,2
1245,"None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,792,792,"GasA","Fa","Y","SBrkr",792,725,0,1517,0,0,1
1246,"BrkFace",74,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,585,585,"GasA","Ex","Y","SBrkr",1140,728,0,1868,0,0,3
1247,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,756,756,"GasA","Ex","Y","SBrkr",756,797,0,1553,0,0,2
1248,"BrkFace",335,"TA","TA","CBlock","TA","TA","Av","GLQ",539,"Unf",0,473,1012,"GasA","TA","Y","SBrkr",1034,0,0,1034,1,0,1
1249,"None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",319,"Unf",0,416,735,"OthW","Fa","N","SBrkr",1134,924,0,2058,0,0,1
1250,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",534,"Rec",96,246,876,"GasA","TA","Y","SBrkr",988,0,0,988,0,0,1
1251,"None",0,"Gd","TA","CBlock","TA","TA","No","ALQ",1065,"Unf",0,1045,2110,"GasA","Ex","Y","SBrkr",2110,0,0,2110,1,0,2
1252,"Stone",163,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1405,1405,"GasA","Ex","Y","SBrkr",1405,0,0,1405,0,0,2
1253,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",510,"Unf",0,354,864,"GasA","TA","Y","SBrkr",874,0,0,874,1,0,1
1254,"None",0,"Gd","TA","CBlock","TA","TA","Gd","LwQ",125,"ALQ",1031,36,1192,"GasA","TA","Y","SBrkr",1516,651,0,2167,1,0,2
1255,"Stone",92,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,746,746,"GasA","Ex","Y","SBrkr",760,896,0,1656,0,0,2
1256,"None",0,"TA","TA","BrkTil","TA","Fa","No","LwQ",425,"Unf",0,459,884,"GasA","TA","Y","FuseA",959,408,0,1367,0,0,1
1257,"BrkFace",554,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1314,"Unf",0,672,1986,"GasA","Ex","Y","SBrkr",1987,0,0,1987,1,0,2
1258,"None",0,"TA","TA","PConc","Fa","TA","No","Unf",0,"Unf",0,864,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1
1259,"Stone",182,"Gd","TA","PConc","Gd","TA","Gd","GLQ",655,"Unf",0,201,856,"GasA","Ex","Y","SBrkr",1166,0,0,1166,1,0,2
1260,"None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",602,"LwQ",438,14,1054,"GasA","Gd","Y","SBrkr",1054,0,0,1054,1,0,1
1261,"None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,841,841,"GasA","Ex","Y","SBrkr",892,783,0,1675,0,0,2
1262,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",504,"Unf",0,546,1050,"GasA","Gd","Y","SBrkr",1050,0,0,1050,0,0,1
1263,"None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,1104,1104,"GasA","Ex","Y","FuseA",1104,684,0,1788,1,0,1
1264,"None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,764,764,"GasA","Ex","Y","FuseA",1060,764,0,1824,0,0,1
1265,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",266,"Unf",0,1139,1405,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2
1266,"BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ",450,"Unf",0,241,691,"GasA","Ex","Y","SBrkr",713,739,0,1452,1,0,2
1267,"None",0,"Fa","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,925,925,"GasA","TA","N","FuseF",964,925,0,1889,0,0,1
1268,"None",0,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,2002,2002,"GasA","Ex","Y","SBrkr",2018,0,0,2018,0,0,2
1269,"BrkFace",632,"TA","Gd","CBlock","TA","TA","Mn","Rec",192,"Unf",0,536,728,"GasA","Ex","Y","SBrkr",1968,1479,0,3447,0,0,3
1270,"BrkFace",180,"TA","TA","CBlock","TA","TA","No","BLQ",460,"Unf",0,414,874,"GasW","TA","Y","FuseA",874,650,0,1524,0,0,1
1271,"None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1258,"Unf",0,74,1332,"GasA","TA","Y","SBrkr",1332,192,0,1524,2,0,0
1272,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1489,1489,"GasA","Gd","Y","SBrkr",1489,0,0,1489,0,0,2
1273,"BrkFace",114,"TA","TA","CBlock","TA","TA","No","BLQ",560,"LwQ",375,0,935,"GasA","TA","Y","SBrkr",935,0,0,935,1,0,1
1274,"BrkFace",84,"TA","TA","CBlock","TA","TA","Av","ALQ",719,"Unf",0,300,1019,"GasA","Gd","Y","SBrkr",1357,0,0,1357,1,0,1
1275,"None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,661,661,"GasA","Ex","Y","SBrkr",661,589,0,1250,0,0,2
1276,"Stone",567,"TA","TA","CBlock","TA","TA","No","Rec",220,"Unf",0,708,928,"GasA","Gd","Y","FuseA",928,992,0,1920,0,0,2
1277,"None",0,"TA","TA","CBlock","TA","Gd","No","BLQ",593,"Unf",0,130,723,"GasA","TA","Y","SBrkr",735,660,0,1395,0,1,1
1278,"BrkFace",359,"TA","TA","CBlock","Gd","TA","Av","ALQ",528,"Unf",0,1152,1680,"GasA","Fa","Y","SBrkr",1724,0,0,1724,1,0,1
1279,NA,NA,"Gd","TA","PConc","Gd","TA","No","GLQ",804,"Unf",0,324,1128,"GasA","Ex","Y","SBrkr",1128,903,0,2031,1,0,2
1280,"None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","TA","Y","FuseA",698,430,0,1128,0,0,1
1281,"BrkFace",110,"Gd","TA","PConc","Gd","TA","No","GLQ",788,"Unf",0,785,1573,"GasA","Ex","Y","SBrkr",1573,0,0,1573,1,0,2
1282,"BrkFace",54,"TA","TA","CBlock","Gd","TA","No","ALQ",1053,"Unf",0,256,1309,"GasA","TA","Y","SBrkr",1339,0,0,1339,1,0,2
1283,"None",0,"TA","TA","CBlock","Gd","TA","Mn","LwQ",532,"Rec",144,364,1040,"GasA","TA","Y","SBrkr",1040,0,0,1040,0,0,2
1284,"None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,912,912,"GasA","TA","Y","SBrkr",912,912,0,1824,0,0,2
1285,"None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,804,804,"GasA","Ex","Y","SBrkr",1699,748,0,2447,0,0,2
1286,"None",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Ex","Y","FuseF",825,587,0,1412,0,0,1
1287,"BrkFace",451,"TA","TA","CBlock","TA","TA","No","ALQ",569,"Rec",81,678,1328,"GasA","TA","Y","SBrkr",1328,0,0,1328,1,0,1
1288,"BrkCmn",621,"TA","Gd","CBlock","TA","TA","Av","Rec",812,"Unf",0,812,1624,"GasA","Fa","Y","SBrkr",1582,0,0,1582,0,1,2
1289,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1158,"Unf",0,343,1501,"GasA","Ex","Y","SBrkr",1659,0,0,1659,1,0,2
1290,"Stone",788,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1085,1085,"GasA","Ex","Y","SBrkr",1120,850,0,1970,0,0,2
1291,"BrkFace",86,"TA","TA","PConc","TA","TA","Av","GLQ",1014,"Unf",0,138,1152,"GasA","TA","Y","SBrkr",1152,0,0,1152,1,0,1
1292,"BrkFace",268,"TA","TA","CBlock","TA","TA","No","ALQ",231,"Unf",0,399,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2
1293,"None",0,"TA","TA","Stone","TA","TA","No","Unf",0,"Unf",0,994,994,"GasA","TA","N","SBrkr",1378,994,0,2372,0,0,2
1294,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",194,"Unf",0,638,832,"GasA","TA","Y","SBrkr",832,832,0,1664,0,0,2
1295,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",167,"Unf",0,697,864,"GasA","TA","Y","SBrkr",864,0,0,864,1,0,1
1296,"BrkFace",168,"TA","TA","CBlock","TA","TA","Av","BLQ",1016,"Unf",0,36,1052,"GasA","Gd","Y","SBrkr",1052,0,0,1052,1,0,1
1297,"BrkFace",148,"TA","Gd","CBlock","TA","TA","Mn","ALQ",776,"Unf",0,344,1120,"GasA","Gd","Y","SBrkr",1128,0,0,1128,1,0,2
1298,"BrkFace",82,"TA","TA","PConc","Gd","TA","Gd","GLQ",547,"Unf",0,0,547,"GasA","Gd","Y","SBrkr",1072,0,0,1072,1,0,2
1299,"Stone",796,"Ex","TA","PConc","Ex","TA","Gd","GLQ",5644,"Unf",0,466,6110,"GasA","Ex","Y","SBrkr",4692,950,0,5642,2,0,2
1300,"None",0,"TA","TA","CBlock","TA","TA","No","LwQ",340,"Rec",906,0,1246,"GasA","Ex","Y","SBrkr",1246,0,0,1246,1,0,1
1301,"None",344,"Gd","TA","PConc","Gd","TA","No","GLQ",694,"Unf",0,284,978,"GasA","Ex","Y","SBrkr",1005,978,0,1983,0,0,2
1302,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",547,"Unf",0,224,771,"GasA","Fa","Y","SBrkr",753,741,0,1494,0,0,1
1303,"BrkFace",391,"Gd","TA","PConc","Gd","TA","No","GLQ",740,"Unf",0,425,1165,"GasA","Ex","Y","SBrkr",1203,1323,0,2526,1,0,2
1304,"BrkFace",228,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1616,1616,"GasA","Ex","Y","SBrkr",1616,0,0,1616,0,0,2
1305,"Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,976,976,"GasA","Ex","Y","SBrkr",976,732,0,1708,0,0,2
1306,"Stone",300,"Gd","TA","PConc","Ex","TA","No","GLQ",1572,"Unf",0,80,1652,"GasA","Ex","Y","SBrkr",1652,0,0,1652,1,0,2
1307,"Stone",94,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1368,1368,"GasA","Ex","Y","SBrkr",1368,0,0,1368,0,0,2
1308,"None",0,"TA","Gd","PConc","Gd","Gd","No","ALQ",746,"Unf",0,244,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1
1309,"None",0,"TA","TA","CBlock","TA","TA","No","GLQ",144,"ALQ",608,172,924,"GasA","Ex","Y","SBrkr",1122,0,0,1122,1,0,1
1310,"BrkFace",88,"TA","TA","CBlock","Gd","TA","No","GLQ",1200,"Unf",0,78,1278,"GasA","Gd","Y","SBrkr",1294,0,0,1294,1,0,2
1311,"None",0,"Gd","Gd","PConc","Gd","TA","Av","GLQ",1406,"Unf",0,496,1902,"GasA","TA","Y","SBrkr",1902,0,0,1902,1,0,2
1312,"BrkFace",80,"Gd","TA","PConc","Gd","TA","No","GLQ",925,"Unf",0,349,1274,"GasA","Ex","Y","SBrkr",1274,0,0,1274,1,0,2
1313,"BrkFace",336,"Gd","TA","PConc","Ex","TA","No","GLQ",482,"Unf",0,971,1453,"GasA","Ex","Y","SBrkr",1453,1357,0,2810,0,0,2
1314,"BrkFace",165,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1393,1393,"GasA","Ex","Y","SBrkr",1422,1177,0,2599,0,0,2
1315,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",732,"Unf",0,216,948,"GasA","Ex","Y","SBrkr",948,0,0,948,1,0,1
1316,"None",0,"TA","TA","CBlock","Fa","TA","Mn","ALQ",500,"LwQ",276,176,952,"GasA","TA","Y","SBrkr",1092,1020,0,2112,0,0,2
1317,"Stone",270,"Gd","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1622,1622,"GasA","Ex","Y","SBrkr",1630,0,0,1630,1,0,2
1318,"None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1352,1352,"GasA","Ex","Y","SBrkr",1352,0,0,1352,0,0,2
1319,"BrkFace",178,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1787,0,0,1787,0,0,2
1320,"BrkFace",132,"TA","TA","PConc","TA","TA","No","ALQ",492,"Unf",0,372,864,"GasA","Ex","Y","SBrkr",948,0,0,948,0,0,1
1321,"None",0,"TA","TA","CBlock","TA","TA","No","ALQ",189,"Rec",661,628,1478,"GasA","Gd","Y","SBrkr",1478,0,0,1478,1,0,1
1322,"None",0,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"Floor","TA","N","SBrkr",720,0,0,720,0,0,1
1323,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,0,1923,1,0,2
1324,"None",0,"Fa","TA","CBlock","TA","TA","No","LwQ",280,"Unf",0,140,420,"GasA","Gd","Y","SBrkr",708,0,0,708,0,0,1
1325,"BrkFace",428,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1795,1795,"GasA","Ex","Y","SBrkr",1795,0,0,1795,0,0,2
1326,"None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,796,796,"GasA","Fa","N","SBrkr",796,0,0,796,0,0,1
1327,"None",0,"TA","TA","BrkTil","TA","TA","No","Rec",544,"Unf",0,0,544,"GasA","Ex","Y","SBrkr",774,0,0,774,0,0,1
1328,"None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",641,"Unf",0,175,816,"GasA","Ex","Y","SBrkr",816,0,0,816,0,1,1
1329,"None",0,"Gd","Gd","BrkTil","Gd","TA","No","LwQ",493,"Unf",0,1017,1510,"GasW","Ex","Y","SBrkr",1584,1208,0,2792,0,0,2
1330,"None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,935,935,"GasA","Gd","Y","SBrkr",955,677,0,1632,0,0,2
1331,"Stone",410,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,1588,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,0,0,2
1332,"None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",483,"Unf",0,428,911,"GasA","Gd","Y","SBrkr",954,0,0,954,0,0,1
1333,"None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",690,"Unf",0,126,816,"GasA","Ex","Y","SBrkr",816,0,0,816,1,0,1
1334,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,803,803,"GasA","Ex","Y","SBrkr",803,557,0,1360,0,0,1
1335,"None",312,"TA","TA","CBlock","TA","TA","No","LwQ",765,"Unf",0,0,765,"GasA","TA","Y","SBrkr",765,600,0,1365,0,0,1
1336,"BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,0,1,2
1337,"BrkFace",564,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1656,1656,"GasA","TA","Y","SBrkr",1656,0,0,1656,0,0,2
1338,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,693,693,"Grav","Fa","N","FuseA",693,0,0,693,0,0,1
1339,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,216,916,"GasA","Ex","Y","SBrkr",920,941,0,1861,1,0,2
1340,"None",0,"TA","Gd","CBlock","TA","TA","Mn","Rec",360,"Unf",0,504,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1
1341,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,858,858,"GasA","TA","Y","SBrkr",872,0,0,872,0,0,1
1342,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",814,"Unf",0,300,1114,"GasA","Ex","Y","SBrkr",1114,0,0,1114,1,0,1
1343,"BrkFace",149,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1284,1284,"GasA","Ex","Y","SBrkr",1284,885,0,2169,0,0,2
1344,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,896,896,"GasA","Gd","Y","SBrkr",1172,741,0,1913,0,0,1
1345,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2
1346,"None",0,"TA","TA","PConc","TA","TA","No","ALQ",250,"Unf",0,710,960,"GasA","Gd","Y","FuseA",960,0,0,960,0,0,1
1347,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",297,"Rec",68,1203,1568,"GasA","TA","Y","SBrkr",2156,0,0,2156,0,0,2
1348,"Stone",100,"Gd","TA","PConc","Ex","TA","Gd","GLQ",80,"Unf",0,1652,1732,"GasA","Ex","Y","SBrkr",1776,0,0,1776,1,0,2
1349,"None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1443,"Unf",0,39,1482,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2
1350,"None",0,"TA","Gd","BrkTil","TA","Fa","No","LwQ",259,"Unf",0,425,684,"OthW","Fa","N","SBrkr",938,1215,205,2358,0,0,2
